1	0.007725779238078323
2	0.007725779238078323
3	0.0038648200986088964
4	0.015447697517017179
5	0.015447697517017179
6	0.030891534074894884
7	0.0038648200986088964
8	0.11583263514322228
9	0.007725779238078323
10	0.0038648200986088964
11	0.0038648200986088964
12	0.0038648200986088964
13	0.007725779238078323
14	0.0038648200986088964
15	0.0038648200986088964
16	0.011586738377547751
17	0.0038648200986088964
18	0.0038648200986088964
19	0.02703057493542546
20	0.0038648200986088964
21	0.0038648200986088964
22	0.011586738377547751
23	0.007725779238078323
24	0.0038648200986088964
25	0.0038648200986088964
26	0.007725779238078323
27	0.007725779238078323
28	0.0038648200986088964
29	0.0038648200986088964
30	0.007725779238078323
31	0.0038648200986088964
32	0.0038648200986088964
33	0.0038648200986088964
34	0.0038648200986088964
35	0.0038648200986088964
36	0.019308656656486605
37	0.019308656656486605
38	0.007725779238078323
39	0.0038648200986088964
40	0.0038648200986088964
41	0.011586738377547751
42	0.007725779238078323
43	0.0038648200986088964
44	0.0038648200986088964
45	0.011586738377547751
46	0.011586738377547751
47	0.007725779238078323
48	0.0038648200986088964
49	0.011586738377547751
50	0.007725779238078323
51	0.007725779238078323
52	0.0038648200986088964
53	0.011586738377547751
54	0.0038648200986088964
55	0.0038648200986088964
56	0.0038648200986088964
57	0.0038648200986088964
58	0.0038648200986088964
59	0.0038648200986088964
60	0.007725779238078323
61	0.0038648200986088964
62	0.0038648200986088964
63	0.015447697517017179
64	0.0038648200986088964
65	0.0038648200986088964
66	0.0038648200986088964
67	0.0038648200986088964
68	0.0038648200986088964
69	0.0038648200986088964
70	0.011586738377547751
71	0.0038648200986088964
72	0.0038648200986088964
73	0.0038648200986088964
74	0.0038648200986088964
75	0.011586738377547751
76	0.0038648200986088964
77	0.0038648200986088964
78	0.007725779238078323
79	0.007725779238078323
80	0.0038648200986088964
81	0.0038648200986088964
82	0.0038648200986088964
83	0.011586738377547751
84	0.0038648200986088964
85	0.0038648200986088964
86	0.007725779238078323
87	0.007725779238078323
88	0.007725779238078323
89	0.007725779238078323
90	0.0038648200986088964
91	0.0038648200986088964
92	0.0038648200986088964
93	0.0038648200986088964
94	0.0038648200986088964
95	0.0038648200986088964
96	0.0038648200986088964
97	0.0038648200986088964
98	0.007725779238078323
99	0.0038648200986088964
100	0.0038648200986088964
101	0.007725779238078323
102	0.0038648200986088964
103	0.0038648200986088964
104	0.007725779238078323
105	0.0038648200986088964
106	0.0038648200986088964
107	0.0038648200986088964
108	0.0038648200986088964
109	0.0038648200986088964
110	0.0038648200986088964
111	0.0038648200986088964
112	0.0038648200986088964
113	0.0038648200986088964
114	0.007725779238078323
115	0.0038648200986088964
116	0.0038648200986088964
117	0.007725779238078323
118	0.0038648200986088964
119	0.007725779238078323
120	0.0038648200986088964
121	0.007725779238078323
122	0.0038648200986088964
123	0.0038648200986088964
124	0.0038648200986088964
125	0.0038648200986088964
126	0.0038648200986088964
127	0.0038648200986088964
128	0.0038648200986088964
129	0.0038648200986088964
130	0.007725779238078323
131	0.0038648200986088964
132	0.0038648200986088964
133	0.0038648200986088964
134	0.0038648200986088964
135	0.0038648200986088964
136	0.007725779238078323
137	0.0038648200986088964
138	0.0038648200986088964
139	0.0038648200986088964
140	0.0038648200986088964
141	0.0038648200986088964
142	0.0038648200986088964
143	0.0038648200986088964
144	0.0038648200986088964
145	0.0038648200986088964
146	0.0038648200986088964
147	0.0038648200986088964
148	0.0038648200986088964
149	0.0038648200986088964
150	0.0038648200986088964
151	0.0038648200986088964
